id,feature,existing_function,read,write,location,v2,status,required,regression,source
"C00056","UNRESOLVED_CONTROL","ws: '
   +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:2935","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""mcard2 '+(c.bad?'risk ':'')+(G.towerDrill===c.k?'on':'')+'"" title=""'+escAttr(c.tip)+'"" data-k=""'+c.k+'"" onclick=""towerDrill(this.dataset.k)"">"
"C00057","UNRESOLVED_CONTROL","paintTowerDrill: 닫기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:2976","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""dact"" onclick=""towerDrill(null)"">"
"C00058","UNRESOLVED_CONTROL","paintTowerDrill: '+r.n+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:2978","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<td class=""clk""'+(r.ci!=null?' onclick=""towerGoStage('+r.ci+')""':'')+'>"
"C00059","UNRESOLVED_CONTROL","paintTowerDrill: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:2982","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""hchip bad"" data-k=""'+r.k+'"" onclick=""towerGoAct(this.dataset.k)"">"
"C00060","UNRESOLVED_CONTROL","pipeBox: '
  +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3009","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""pbox'+(o.cls?' '+o.cls:'')+(o.on?' on':'')+'""'
  +(o.go?' onclick=""'+o.go+'""':'')+(o.tip?' title=""'+escAttr(o.tip)+'""':'')+'>"
"C00061","F09","paintSalesPipe: ","B.inquiries/deals + origin/전환 link/단계","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3040","Funnel scoped aggregate 없음","CONTRACT_MISSING","회사 전체 vs 허용 범위, 문의/Deal 중복계수·유입 원천 보존 필요","유입/배정/응대/전환/수주 건수와 원본 드릴다운 일치","<=made.length?pctOf(A.length,made.length)+'%':'직접·과거 포함',go:""towerGoRep(G.rep,null,null,'all')""},
  {nm:'경쟁·입찰',n:comp.length,amt:cAmt,conv:'기회 중 '+pctOf(comp.length,A.length)+'%',go:'towerGoRep(G.rep,2,null)'},
  {nm:'수주',n:wonP.length,amt:wonAmtPeriod,conv:'확정일 기준',go:'towerGoWon(G.rep)'}
 ];
 var fmax=Math.max.apply(null,funnel.map(function(x){return x.n}).concat([1]));
 var fhtml=funnel.map(function(x,i){return '<button class=""flow-step"" onclick=""'+x.go+'"">"
"C00062","F09","paintSalesPipe: button","B.inquiries/deals + origin/전환 link/단계","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3054","Funnel scoped aggregate 없음","CONTRACT_MISSING","회사 전체 vs 허용 범위, 문의/Deal 중복계수·유입 원천 보존 필요","유입/배정/응대/전환/수주 건수와 원본 드릴다운 일치","<button class=""money-stage-row"" data-codes=""'+x.codes.join('|')+'"" data-label=""'+escAttr(x.nm)+'"" onclick=""dashboardGoStages(this.dataset.codes,this.dataset.label,true)"">"
"C00063","UNRESOLVED_CONTROL","paintTowerDiag: 닫기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3078","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""dact"" onclick=""towerDiag(null)"">"
"C00064","UNRESOLVED_CONTROL","paintTowerDiag: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3084","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""drow"" data-k=""'+x.k+'"" data-c=""'+G.pipeDiag+'"" onclick=""towerGoNeck(Number(this.dataset.c),this.dataset.k)"">"
"C00065","UNRESOLVED_CONTROL","paintTowerDiag: button","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3086","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""drow"" data-n=""'+escAttr(x.nm)+'"" data-c=""'+G.pipeDiag+'"" onclick=""towerGoRep(this.dataset.n,Number(this.dataset.c),null)"">"
"C00066","UNRESOLVED_CONTROL","paintTowerDiag: 해당 현장 '+L.length+'건 보기 →","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3087","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""dact pri"" data-c=""'+G.pipeDiag+'"" onclick=""towerGoStage(Number(this.dataset.c))"">"
"C00067","UNRESOLVED_CONTROL","paintTowerToday: '
     +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3102","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""neckrow"" data-id=""'+escAttr(dealKey(d))+'"" onclick=""towerOpen(this.dataset.id)"">"
"C00068","UNRESOLVED_CONTROL","path: '+m[1]+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3214","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""'+(kind===m[0]?'on':'')+'"" data-k=""'+m[0]+'"" onclick=""G.yoyKind=this.dataset.k;paint()"">"
"C00069","UNRESOLVED_CONTROL","path: '+(goal?'목표 수정':'목표 설정')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3219","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button onclick=""setYearGoal()"">"
"C00070","UNRESOLVED_CONTROL","nearbyHTML: '
     +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3265","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""nbrow"" data-k=""'+escAttr(dealKey(x.d))+'"" onclick=""nearbyOpen(this.dataset.k)"">"
"C00071","UNRESOLVED_CONTROL","paintTowerMine: '
     +'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3321","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""'+(t.cls||'')+(tab===t.k?' on':'')+'"" data-k=""'+t.k+'"" onclick=""setTodoTab(this.dataset.k)"">"
"C00072","UNRESOLVED_CONTROL","paintTowerMine: '
      +esc(r.q.site||'현장명 없음')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3326","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""tsite"" data-k=""'+escAttr(inqKey(r.q))+'"" onclick=""todoOpenInq(this.dataset.k)"">"
"C00073","UNRESOLVED_CONTROL","paintTowerMine: 열기","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3329","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""pri"" data-k=""'+escAttr(inqKey(r.q))+'"" onclick=""todoOpenInq(this.dataset.k)"">"
"C00074","UNRESOLVED_CONTROL","paintTowerMine: '+esc(r.d.site||'현장명 없음')+'","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3337","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<div class=""tsite"" data-k=""'+escAttr(k)+'"" onclick=""todoOpen(this.dataset.k)"">"
"C00075","UNRESOLVED_CONTROL","paintTowerMine: 📍 같은 지역 '+r.nb+'곳","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3339","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""tnb"" data-k=""'+escAttr(k)+'"" onclick=""event.stopPropagation();todoOpen(this.dataset.k)"">"
"C00076","UNRESOLVED_CONTROL","paintTowerMine: 📞 전화","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3342","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""pri"" data-k=""'+escAttr(k)+'"" onclick=""todoCall(this.dataset.k)""'+(ph.tel?'':' disabled title=""연락처가 없습니다 — 견적문의와 연결하면 번호가 생깁니다""')+'>"
"C00077","UNRESOLVED_CONTROL","paintTowerMine: ✓ 완료","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3343","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button class=""ok"" data-k=""'+escAttr(k)+'"" onclick=""todoDone(this.dataset.k)"">"
"C00078","UNRESOLVED_CONTROL","paintTowerMine: 연기 +3일","페이지 데이터/상태 경로: 정확한 runtime reachability 미확인","직접 literal write 발견 없음; 간접 호출은 미확인","golden/crm.html:3344","미확정: 원본 handler/template 추적 필요","TEST_MISSING","중복정의·동적 template·상위함수 호출을 실제 렌더 결과와 연결","해당 원본 컨트롤의 노출 조건·클릭/필터/취소 결과를 Golden fixture로 검증","<button data-k=""'+escAttr(k)+'"" onclick=""todoDelay(this.dataset.k)"">"
